Bill_ID,Bill_Date,Product_Name,Quantity,Unit_Price,Total_Price,Bill_Total
97,2026-03-23,Necklace_1,2,790.0,1580.0,1820.0
97,2026-03-23,Lipstick_3,1,90.0,90.0,1820.0
98,2026-03-28,Safety_Pins_3,1,25.0,25.0,25.0
99,2026-02-06,Earrings_10,5,170.0,850.0,2285.0
99,2026-02-06,Bangles_9,3,400.0,1200.0,2285.0
99,2026-02-06,Hair_Bands_3,3,25.0,75.0,2285.0
99,2026-02-06,Hair_Bands_1,4,40.0,160.0,2285.0
100,2026-01-30,Hair_Clips_4,1,70.0,70.0,1315.0
100,2026-01-30,Earrings_2,4,85.0,340.0,1315.0
100,2026-01-30,Fancy_Chain_2,5,65.0,325.0,1315.0
100,2026-01-30,Comb_2,2,30.0,60.0,1315.0
100,2026-01-30,Hair_Bands_4,4,30.0,120.0,1315.0
100,2026-01-30,Hair_Pins_1,5,10.0,50.0,1315.0
100,2026-01-30,Kajal_1,5,70.0,350.0,1315.0
101,2026-02-05,Eyeliner_5,2,100.0,200.0,1020.0
101,2026-02-05,Nail_Polish_2,5,45.0,225.0,1020.0
101,2026-02-05,Bindi_Packets_5,3,15.0,45.0,1020.0
101,2026-02-05,Earrings_1,3,50.0,150.0,1020.0
101,2026-02-05,Lipstick_5,4,100.0,400.0,1020.0
102,2026-03-06,Kajal_2,1,90.0,90.0,3030.0
102,2026-03-06,Kajal_1,4,70.0,280.0,3030.0
102,2026-03-06,Eyeliner_2,1,85.0,85.0,3030.0
102,2026-03-06,Bangles_4,3,110.0,330.0,3030.0
102,2026-03-06,Earrings_9,1,205.0,205.0,3030.0
102,2026-03-06,Bangles_9,4,400.0,1600.0,3030.0
102,2026-03-06,Safety_Pins_3,4,25.0,100.0,3030.0
102,2026-03-06,Earrings_10,2,170.0,340.0,3030.0
103,2026-02-02,Comb_2,2,30.0,60.0,2165.0
103,2026-02-02,Hair_Clips_1,4,40.0,160.0,2165.0
103,2026-02-02,Necklace_3,4,475.0,1900.0,2165.0
103,2026-02-02,Bindi_Packets_2,3,15.0,45.0,2165.0
104,2026-01-18,Hair_Clips_4,2,70.0,140.0,510.0
104,2026-01-18,Hair_Pins_5,2,30.0,60.0,510.0
104,2026-01-18,Hair_Bands_5,1,35.0,35.0,510.0
104,2026-01-18,Pocket_Mirror_3,3,75.0,225.0,510.0
104,2026-01-18,Bangles_1,1,50.0,50.0,510.0
105,2026-03-05,Safety_Pins_3,2,25.0,50.0,1985.0
105,2026-03-05,Nail_Polish_5,1,60.0,60.0,1985.0
105,2026-03-05,Hair_Pins_2,4,15.0,60.0,1985.0
105,2026-03-05,Eyeliner_1,5,80.0,400.0,1985.0
105,2026-03-05,Bangles_9,3,400.0,1200.0,1985.0
105,2026-03-05,Sindoor_3,4,35.0,140.0,1985.0
105,2026-03-05,Pocket_Mirror_3,1,75.0,75.0,1985.0
106,2026-01-10,Earrings_4,1,155.0,155.0,3890.0
106,2026-01-10,Comb_4,1,50.0,50.0,3890.0
106,2026-01-10,Lipstick_4,1,95.0,95.0,3890.0
106,2026-01-10,Necklace_2,4,630.0,2520.0,3890.0
106,2026-01-10,Kajal_1,1,70.0,70.0,3890.0
106,2026-01-10,Hair_Pins_4,3,25.0,75.0,3890.0
106,2026-01-10,Lipstick_2,5,85.0,425.0,3890.0
106,2026-01-10,Bangles_6,2,250.0,500.0,3890.0
107,2026-03-24,Comb_1,2,20.0,40.0,4660.0
107,2026-03-24,Eyeliner_4,4,95.0,380.0,4660.0
107,2026-03-24,Pocket_Mirror_3,3,75.0,225.0,4660.0
107,2026-03-24,Necklace_2,5,630.0,3150.0,4660.0
107,2026-03-24,Lipstick_4,5,95.0,475.0,4660.0
107,2026-03-24,Fancy_Chain_5,2,125.0,250.0,4660.0
107,2026-03-24,Hair_Bands_1,2,40.0,80.0,4660.0
107,2026-03-24,Nail_Polish_5,1,60.0,60.0,4660.0
108,2026-02-13,Bangles_10,4,450.0,1800.0,1800.0
109,2026-01-02,Finger_Ring_3,4,45.0,180.0,2985.0
109,2026-01-02,Comb_5,5,60.0,300.0,2985.0
109,2026-01-02,Necklace_3,4,475.0,1900.0,2985.0
109,2026-01-02,Nail_Polish_1,2,40.0,80.0,2985.0
109,2026-01-02,Hair_Bands_3,5,25.0,125.0,2985.0
109,2026-01-02,Hair_Bands_4,1,30.0,30.0,2985.0
109,2026-01-02,Fancy_Chain_4,2,105.0,210.0,2985.0
109,2026-01-02,Hair_Clips_5,2,80.0,160.0,2985.0
110,2026-01-30,Hair_Pins_4,5,25.0,125.0,175.0
110,2026-01-30,Pocket_Mirror_2,1,50.0,50.0,175.0
111,2026-01-13,Nail_Polish_1,4,40.0,160.0,1055.0
111,2026-01-13,Hair_Bands_2,2,20.0,40.0,1055.0
111,2026-01-13,Earrings_1,1,50.0,50.0,1055.0
111,2026-01-13,Eyeliner_2,5,85.0,425.0,1055.0
111,2026-01-13,Lipstick_4,4,95.0,380.0,1055.0
112,2026-02-18,Earrings_1,5,50.0,250.0,840.0
112,2026-02-18,Eyeliner_2,2,85.0,170.0,840.0
112,2026-02-18,Fancy_Chain_4,4,105.0,420.0,840.0
113,2026-01-02,Finger_Ring_4,1,40.0,40.0,500.0
113,2026-01-02,Comb_3,2,40.0,80.0,500.0
113,2026-01-02,Eyeliner_5,2,100.0,200.0,500.0
113,2026-01-02,Comb_5,3,60.0,180.0,500.0
114,2026-03-20,Nail_Polish_5,5,60.0,300.0,1625.0
114,2026-03-20,Eyeliner_4,2,95.0,190.0,1625.0
114,2026-03-20,Eyeliner_3,4,90.0,360.0,1625.0
114,2026-03-20,Bangles_5,4,130.0,520.0,1625.0
114,2026-03-20,Finger_Ring_3,5,45.0,225.0,1625.0
114,2026-03-20,Bindi_Packets_2,2,15.0,30.0,1625.0
115,2026-01-22,Bangles_9,2,400.0,800.0,800.0
116,2026-01-05,Comb_1,4,20.0,80.0,755.0
116,2026-01-05,Comb_3,3,40.0,120.0,755.0
116,2026-01-05,Bangles_4,3,110.0,330.0,755.0
116,2026-01-05,Sindoor_2,2,30.0,60.0,755.0
116,2026-01-05,Nail_Polish_4,3,55.0,165.0,755.0
117,2026-01-10,Hair_Bands_4,2,30.0,60.0,1200.0
117,2026-01-10,Bangles_3,5,90.0,450.0,1200.0
117,2026-01-10,Bindi_Packets_1,3,10.0,30.0,1200.0
117,2026-01-10,Kajal_1,4,70.0,280.0,1200.0
117,2026-01-10,Nail_Polish_3,2,50.0,100.0,1200.0
117,2026-01-10,Safety_Pins_1,2,10.0,20.0,1200.0
117,2026-01-10,Finger_Ring_2,4,65.0,260.0,1200.0
118,2026-01-18,Fancy_Chain_5,1,125.0,125.0,2485.0
118,2026-01-18,Bangles_5,1,130.0,130.0,2485.0
118,2026-01-18,Pocket_Mirror_1,3,35.0,105.0,2485.0
118,2026-01-18,Safety_Pins_2,3,20.0,60.0,2485.0
118,2026-01-18,Hair_Pins_4,3,25.0,75.0,2485.0
118,2026-01-18,Necklace_1,2,790.0,1580.0,2485.0
118,2026-01-18,Lipstick_1,2,80.0,160.0,2485.0
118,2026-01-18,Bangles_6,1,250.0,250.0,2485.0
119,2026-01-21,Necklace_2,5,630.0,3150.0,3770.0
119,2026-01-21,Sindoor_3,5,35.0,175.0,3770.0
119,2026-01-21,Bindi_Packets_5,3,15.0,45.0,3770.0
119,2026-01-21,Bangles_9,1,400.0,400.0,3770.0
120,2026-01-16,Comb_1,4,20.0,80.0,6480.0
120,2026-01-16,Earrings_5,5,190.0,950.0,6480.0
120,2026-01-16,Bangles_10,5,450.0,2250.0,6480.0
120,2026-01-16,Eyeliner_3,2,90.0,180.0,6480.0
120,2026-01-16,Necklace_4,5,525.0,2625.0,6480.0
120,2026-01-16,Sindoor_5,5,45.0,225.0,6480.0
120,2026-01-16,Kajal_1,1,70.0,70.0,6480.0
120,2026-01-16,Razor_2,1,100.0,100.0,6480.0
121,2026-03-02,Kajal_2,3,90.0,270.0,440.0
121,2026-03-02,Lipstick_2,2,85.0,170.0,440.0
122,2026-01-19,Hair_Clips_1,5,40.0,200.0,1920.0
122,2026-01-19,Earrings_8,3,240.0,720.0,1920.0
122,2026-01-19,Pocket_Mirror_1,2,35.0,70.0,1920.0
122,2026-01-19,Earrings_10,5,170.0,850.0,1920.0
122,2026-01-19,Safety_Pins_2,4,20.0,80.0,1920.0
123,2026-01-17,Earrings_3,3,120.0,360.0,2580.0
123,2026-01-17,Eyeliner_3,4,90.0,360.0,2580.0
123,2026-01-17,Sindoor_2,3,30.0,90.0,2580.0
123,2026-01-17,Bangles_7,5,300.0,1500.0,2580.0
123,2026-01-17,Razor_1,3,90.0,270.0,2580.0
124,2026-03-19,Hair_Bands_4,1,30.0,30.0,895.0
124,2026-03-19,Kajal_1,1,70.0,70.0,895.0
124,2026-03-19,Finger_Ring_3,1,45.0,45.0,895.0
124,2026-03-19,Razor_1,5,90.0,450.0,895.0
124,2026-03-19,Eyeliner_3,2,90.0,180.0,895.0
124,2026-03-19,Hair_Bands_1,2,40.0,80.0,895.0
124,2026-03-19,Hair_Clips_1,1,40.0,40.0,895.0
125,2026-03-29,Hair_Bands_3,3,25.0,75.0,525.0
125,2026-03-29,Necklace_5,1,450.0,450.0,525.0
126,2026-03-10,Comb_1,5,20.0,100.0,2575.0
126,2026-03-10,Bindi_Packets_1,3,10.0,30.0,2575.0
126,2026-03-10,Pocket_Mirror_3,4,75.0,300.0,2575.0
126,2026-03-10,Hair_Pins_4,1,25.0,25.0,2575.0
126,2026-03-10,Eyeliner_1,4,80.0,320.0,2575.0
126,2026-03-10,Bangles_10,4,450.0,1800.0,2575.0
127,2026-01-18,Earrings_5,2,190.0,380.0,2065.0
127,2026-01-18,Necklace_4,1,525.0,525.0,2065.0
127,2026-01-18,Bindi_Packets_2,1,15.0,15.0,2065.0
127,2026-01-18,Nail_Polish_2,4,45.0,180.0,2065.0
127,2026-01-18,Bangles_7,3,300.0,900.0,2065.0
127,2026-01-18,Finger_Ring_2,1,65.0,65.0,2065.0
128,2026-02-13,Eyeliner_1,2,80.0,160.0,1055.0
128,2026-02-13,Hair_Clips_5,4,80.0,320.0,1055.0
128,2026-02-13,Lipstick_3,5,90.0,450.0,1055.0
128,2026-02-13,Fancy_Chain_5,1,125.0,125.0,1055.0
129,2026-01-07,Bangles_10,4,450.0,1800.0,1940.0
129,2026-01-07,Kajal_1,1,70.0,70.0,1940.0
129,2026-01-07,Safety_Pins_2,2,20.0,40.0,1940.0
129,2026-01-07,Hair_Pins_2,2,15.0,30.0,1940.0
130,2026-03-19,Comb_4,2,50.0,100.0,3675.0
130,2026-03-19,Finger_Ring_5,2,55.0,110.0,3675.0
130,2026-03-19,Kajal_2,3,90.0,270.0,3675.0
130,2026-03-19,Pocket_Mirror_3,4,75.0,300.0,3675.0
130,2026-03-19,Eyeliner_3,3,90.0,270.0,3675.0
130,2026-03-19,Necklace_4,5,525.0,2625.0,3675.0
131,2026-02-01,Eyeliner_3,1,90.0,90.0,1555.0
131,2026-02-01,Hair_Clips_3,2,60.0,120.0,1555.0
131,2026-02-01,Earrings_7,1,275.0,275.0,1555.0
131,2026-02-01,Earrings_5,5,190.0,950.0,1555.0
131,2026-02-01,Razor_1,1,90.0,90.0,1555.0
131,2026-02-01,Bindi_Packets_2,2,15.0,30.0,1555.0
132,2026-03-20,Hair_Clips_4,5,70.0,350.0,3780.0
132,2026-03-20,Hair_Pins_4,5,25.0,125.0,3780.0
132,2026-03-20,Fancy_Chain_3,5,85.0,425.0,3780.0
132,2026-03-20,Earrings_8,4,240.0,960.0,3780.0
132,2026-03-20,Bangles_10,3,450.0,1350.0,3780.0
132,2026-03-20,Fancy_Chain_4,2,105.0,210.0,3780.0
132,2026-03-20,Bangles_3,4,90.0,360.0,3780.0
133,2026-03-15,Hair_Bands_2,1,20.0,20.0,1145.0
133,2026-03-15,Pocket_Mirror_2,1,50.0,50.0,1145.0
133,2026-03-15,Earrings_1,3,50.0,150.0,1145.0
133,2026-03-15,Fancy_Chain_5,5,125.0,625.0,1145.0
133,2026-03-15,Pocket_Mirror_3,1,75.0,75.0,1145.0
133,2026-03-15,Nail_Polish_2,5,45.0,225.0,1145.0
134,2026-02-09,Hair_Clips_1,1,40.0,40.0,2985.0
134,2026-02-09,Earrings_7,4,275.0,1100.0,2985.0
134,2026-02-09,Necklace_2,2,630.0,1260.0,2985.0
134,2026-02-09,Fancy_Chain_2,2,65.0,130.0,2985.0
134,2026-02-09,Bindi_Packets_2,2,15.0,30.0,2985.0
134,2026-02-09,Finger_Ring_1,5,85.0,425.0,2985.0
135,2026-02-25,Necklace_1,5,790.0,3950.0,4050.0
135,2026-02-25,Earrings_1,2,50.0,100.0,4050.0
136,2026-02-04,Hair_Bands_4,4,30.0,120.0,1355.0
136,2026-02-04,Hair_Pins_3,1,20.0,20.0,1355.0
136,2026-02-04,Finger_Ring_4,5,40.0,200.0,1355.0
136,2026-02-04,Eyeliner_4,3,95.0,285.0,1355.0
136,2026-02-04,Eyeliner_1,2,80.0,160.0,1355.0
136,2026-02-04,Earrings_5,3,190.0,570.0,1355.0
137,2026-02-05,Kajal_1,2,70.0,140.0,840.0
137,2026-02-05,Fancy_Chain_3,4,85.0,340.0,840.0
137,2026-02-05,Bangles_3,4,90.0,360.0,840.0
138,2026-03-07,Eyeliner_3,2,90.0,180.0,1840.0
138,2026-03-07,Earrings_5,4,190.0,760.0,1840.0
138,2026-03-07,Necklace_5,2,450.0,900.0,1840.0
139,2026-02-15,Hair_Clips_3,5,60.0,300.0,1255.0
139,2026-02-15,Fancy_Chain_1,4,45.0,180.0,1255.0
139,2026-02-15,Bangles_9,1,400.0,400.0,1255.0
139,2026-02-15,Pocket_Mirror_1,5,35.0,175.0,1255.0
139,2026-02-15,Hair_Bands_5,4,35.0,140.0,1255.0
139,2026-02-15,Safety_Pins_2,3,20.0,60.0,1255.0
140,2026-02-24,Eyeliner_5,1,100.0,100.0,2495.0
140,2026-02-24,Sindoor_5,2,45.0,90.0,2495.0
140,2026-02-24,Bangles_8,2,350.0,700.0,2495.0
140,2026-02-24,Earrings_7,4,275.0,1100.0,2495.0
140,2026-02-24,Lipstick_5,2,100.0,200.0,2495.0
140,2026-02-24,Hair_Clips_5,1,80.0,80.0,2495.0
140,2026-02-24,Fancy_Chain_1,5,45.0,225.0,2495.0
141,2026-03-27,Hair_Bands_3,1,25.0,25.0,7295.0
141,2026-03-27,Bangles_10,3,450.0,1350.0,7295.0
141,2026-03-27,Comb_2,4,30.0,120.0,7295.0
141,2026-03-27,Bindi_Packets_2,3,15.0,45.0,7295.0
141,2026-03-27,Safety_Pins_3,2,25.0,50.0,7295.0
141,2026-03-27,Necklace_3,5,475.0,2375.0,7295.0
141,2026-03-27,Comb_5,3,60.0,180.0,7295.0
141,2026-03-27,Necklace_2,5,630.0,3150.0,7295.0
142,2026-02-11,Sindoor_1,4,25.0,100.0,1450.0
142,2026-02-11,Safety_Pins_2,4,20.0,80.0,1450.0
142,2026-02-11,Earrings_8,2,240.0,480.0,1450.0
142,2026-02-11,Nail_Polish_1,5,40.0,200.0,1450.0
142,2026-02-11,Comb_4,2,50.0,100.0,1450.0
142,2026-02-11,Bangles_1,3,50.0,150.0,1450.0
142,2026-02-11,Eyeliner_2,4,85.0,340.0,1450.0
143,2026-02-23,Hair_Pins_2,3,15.0,45.0,1105.0
143,2026-02-23,Bangles_2,2,70.0,140.0,1105.0
143,2026-02-23,Hair_Bands_1,5,40.0,200.0,1105.0
143,2026-02-23,Sindoor_5,5,45.0,225.0,1105.0
143,2026-02-23,Sindoor_3,5,35.0,175.0,1105.0
143,2026-02-23,Nail_Polish_1,4,40.0,160.0,1105.0
143,2026-02-23,Hair_Clips_1,4,40.0,160.0,1105.0
144,2026-03-18,Bangles_8,4,350.0,1400.0,2580.0
144,2026-03-18,Nail_Polish_3,3,50.0,150.0,2580.0
144,2026-03-18,Bangles_9,1,400.0,400.0,2580.0
144,2026-03-18,Lipstick_1,1,80.0,80.0,2580.0
144,2026-03-18,Bangles_4,5,110.0,550.0,2580.0
145,2026-03-24,Finger_Ring_2,3,65.0,195.0,4995.0
145,2026-03-24,Lipstick_2,3,85.0,255.0,4995.0
145,2026-03-24,Bangles_7,5,300.0,1500.0,4995.0
145,2026-03-24,Fancy_Chain_4,5,105.0,525.0,4995.0
145,2026-03-24,Necklace_2,4,630.0,2520.0,4995.0
146,2026-01-31,Lipstick_1,1,80.0,80.0,1515.0
146,2026-01-31,Finger_Ring_4,4,40.0,160.0,1515.0
146,2026-01-31,Hair_Bands_4,2,30.0,60.0,1515.0
146,2026-01-31,Eyeliner_1,3,80.0,240.0,1515.0
146,2026-01-31,Hair_Bands_3,3,25.0,75.0,1515.0
146,2026-01-31,Bangles_9,1,400.0,400.0,1515.0
146,2026-01-31,Fancy_Chain_5,4,125.0,500.0,1515.0
147,2026-03-13,Sindoor_4,4,40.0,160.0,160.0
148,2026-03-03,Earrings_10,3,170.0,510.0,3415.0
148,2026-03-03,Necklace_1,2,790.0,1580.0,3415.0
148,2026-03-03,Bangles_1,5,50.0,250.0,3415.0
148,2026-03-03,Bindi_Packets_4,2,15.0,30.0,3415.0
148,2026-03-03,Pocket_Mirror_2,4,50.0,200.0,3415.0
148,2026-03-03,Sindoor_3,5,35.0,175.0,3415.0
148,2026-03-03,Fancy_Chain_3,2,85.0,170.0,3415.0
148,2026-03-03,Razor_2,5,100.0,500.0,3415.0
149,2026-03-21,Hair_Clips_1,5,40.0,200.0,1955.0
149,2026-03-21,Kajal_2,2,90.0,180.0,1955.0
149,2026-03-21,Necklace_4,3,525.0,1575.0,1955.0
150,2026-01-29,Pocket_Mirror_1,1,35.0,35.0,1060.0
150,2026-01-29,Bindi_Packets_1,5,10.0,50.0,1060.0
150,2026-01-29,Fancy_Chain_4,1,105.0,105.0,1060.0
150,2026-01-29,Nail_Polish_1,3,40.0,120.0,1060.0
150,2026-01-29,Bangles_6,3,250.0,750.0,1060.0
151,2026-03-22,Finger_Ring_5,4,55.0,220.0,1100.0
151,2026-03-22,Hair_Clips_3,3,60.0,180.0,1100.0
151,2026-03-22,Earrings_2,2,85.0,170.0,1100.0
151,2026-03-22,Kajal_2,1,90.0,90.0,1100.0
151,2026-03-22,Hair_Clips_1,1,40.0,40.0,1100.0
151,2026-03-22,Lipstick_5,4,100.0,400.0,1100.0
152,2026-03-04,Comb_2,2,30.0,60.0,965.0
152,2026-03-04,Hair_Clips_2,5,50.0,250.0,965.0
152,2026-03-04,Bindi_Packets_2,5,15.0,75.0,965.0
152,2026-03-04,Nail_Polish_4,4,55.0,220.0,965.0
152,2026-03-04,Bangles_3,4,90.0,360.0,965.0
153,2026-02-18,Fancy_Chain_1,3,45.0,135.0,900.0
153,2026-02-18,Bindi_Packets_4,3,15.0,45.0,900.0
153,2026-02-18,Bangles_6,2,250.0,500.0,900.0
153,2026-02-18,Earrings_1,3,50.0,150.0,900.0
153,2026-02-18,Sindoor_3,2,35.0,70.0,900.0
154,2026-03-01,Earrings_1,3,50.0,150.0,1310.0
154,2026-03-01,Sindoor_3,2,35.0,70.0,1310.0
154,2026-03-01,Eyeliner_1,4,80.0,320.0,1310.0
154,2026-03-01,Pocket_Mirror_3,4,75.0,300.0,1310.0
154,2026-03-01,Hair_Bands_5,2,35.0,70.0,1310.0
154,2026-03-01,Lipstick_5,4,100.0,400.0,1310.0
155,2026-03-07,Earrings_2,4,85.0,340.0,675.0
155,2026-03-07,Hair_Bands_3,2,25.0,50.0,675.0
155,2026-03-07,Fancy_Chain_3,3,85.0,255.0,675.0
155,2026-03-07,Bindi_Packets_3,2,15.0,30.0,675.0
156,2026-01-14,Eyeliner_1,5,80.0,400.0,400.0
157,2026-01-31,Hair_Pins_5,5,30.0,150.0,3110.0
157,2026-01-31,Earrings_5,4,190.0,760.0,3110.0
157,2026-01-31,Hair_Clips_2,3,50.0,150.0,3110.0
157,2026-01-31,Hair_Bands_2,5,20.0,100.0,3110.0
157,2026-01-31,Earrings_8,4,240.0,960.0,3110.0
157,2026-01-31,Bindi_Packets_1,3,10.0,30.0,3110.0
157,2026-01-31,Hair_Clips_3,1,60.0,60.0,3110.0
157,2026-01-31,Bangles_10,2,450.0,900.0,3110.0
158,2026-02-12,Hair_Pins_1,5,10.0,50.0,1485.0
158,2026-02-12,Hair_Bands_5,2,35.0,70.0,1485.0
158,2026-02-12,Pocket_Mirror_1,3,35.0,105.0,1485.0
158,2026-02-12,Bangles_10,2,450.0,900.0,1485.0
158,2026-02-12,Lipstick_3,4,90.0,360.0,1485.0
159,2026-01-15,Earrings_2,5,85.0,425.0,1330.0
159,2026-01-15,Lipstick_3,2,90.0,180.0,1330.0
159,2026-01-15,Fancy_Chain_4,1,105.0,105.0,1330.0
159,2026-01-15,Hair_Clips_1,3,40.0,120.0,1330.0
159,2026-01-15,Lipstick_1,5,80.0,400.0,1330.0
159,2026-01-15,Hair_Bands_2,5,20.0,100.0,1330.0
160,2026-01-22,Fancy_Chain_4,1,105.0,105.0,1615.0
160,2026-01-22,Finger_Ring_1,1,85.0,85.0,1615.0
160,2026-01-22,Necklace_3,3,475.0,1425.0,1615.0
161,2026-01-27,Necklace_1,2,790.0,1580.0,2990.0
161,2026-01-27,Earrings_2,1,85.0,85.0,2990.0
161,2026-01-27,Hair_Pins_1,5,10.0,50.0,2990.0
161,2026-01-27,Earrings_8,5,240.0,1200.0,2990.0
161,2026-01-27,Hair_Pins_2,5,15.0,75.0,2990.0
162,2026-03-02,Eyeliner_4,5,95.0,475.0,2540.0
162,2026-03-02,Fancy_Chain_1,4,45.0,180.0,2540.0
162,2026-03-02,Eyeliner_3,1,90.0,90.0,2540.0
162,2026-03-02,Bangles_9,3,400.0,1200.0,2540.0
162,2026-03-02,Finger_Ring_1,1,85.0,85.0,2540.0
162,2026-03-02,Kajal_1,4,70.0,280.0,2540.0
162,2026-03-02,Earrings_1,4,50.0,200.0,2540.0
162,2026-03-02,Hair_Bands_4,1,30.0,30.0,2540.0
163,2026-01-04,Hair_Pins_1,5,10.0,50.0,685.0
163,2026-01-04,Bindi_Packets_4,3,15.0,45.0,685.0
163,2026-01-04,Earrings_4,3,155.0,465.0,685.0
163,2026-01-04,Bindi_Packets_2,5,15.0,75.0,685.0
163,2026-01-04,Earrings_1,1,50.0,50.0,685.0
164,2026-02-15,Earrings_8,3,240.0,720.0,3520.0
164,2026-02-15,Eyeliner_5,4,100.0,400.0,3520.0
164,2026-02-15,Finger_Ring_2,2,65.0,130.0,3520.0
164,2026-02-15,Bangles_8,4,350.0,1400.0,3520.0
164,2026-02-15,Earrings_5,4,190.0,760.0,3520.0
164,2026-02-15,Finger_Ring_5,2,55.0,110.0,3520.0
165,2026-03-17,Fancy_Chain_4,5,105.0,525.0,1485.0
165,2026-03-17,Fancy_Chain_3,5,85.0,425.0,1485.0
165,2026-03-17,Hair_Clips_3,1,60.0,60.0,1485.0
165,2026-03-17,Bangles_9,1,400.0,400.0,1485.0
165,2026-03-17,Hair_Bands_4,1,30.0,30.0,1485.0
165,2026-03-17,Bindi_Packets_5,3,15.0,45.0,1485.0
166,2026-02-10,Safety_Pins_3,5,25.0,125.0,125.0
167,2026-02-26,Bangles_2,5,70.0,350.0,2240.0
167,2026-02-26,Bangles_4,4,110.0,440.0,2240.0
167,2026-02-26,Bangles_7,3,300.0,900.0,2240.0
167,2026-02-26,Earrings_7,2,275.0,550.0,2240.0
168,2026-01-09,Bangles_3,2,90.0,180.0,260.0
168,2026-01-09,Sindoor_4,2,40.0,80.0,260.0
169,2026-02-10,Earrings_1,5,50.0,250.0,1150.0
169,2026-02-10,Sindoor_4,5,40.0,200.0,1150.0
169,2026-02-10,Hair_Pins_3,2,20.0,40.0,1150.0
169,2026-02-10,Sindoor_1,4,25.0,100.0,1150.0
169,2026-02-10,Comb_3,5,40.0,200.0,1150.0
169,2026-02-10,Lipstick_3,4,90.0,360.0,1150.0
170,2026-01-13,Hair_Bands_3,5,25.0,125.0,2405.0
170,2026-01-13,Lipstick_1,3,80.0,240.0,2405.0
170,2026-01-13,Hair_Clips_3,2,60.0,120.0,2405.0
170,2026-01-13,Finger_Ring_5,3,55.0,165.0,2405.0
170,2026-01-13,Bindi_Packets_5,4,15.0,60.0,2405.0
170,2026-01-13,Bangles_9,4,400.0,1600.0,2405.0
170,2026-01-13,Bindi_Packets_1,2,10.0,20.0,2405.0
170,2026-01-13,Bindi_Packets_2,5,15.0,75.0,2405.0
171,2026-02-02,Earrings_1,4,50.0,200.0,3020.0
171,2026-02-02,Fancy_Chain_2,4,65.0,260.0,3020.0
171,2026-02-02,Finger_Ring_5,4,55.0,220.0,3020.0
171,2026-02-02,Razor_2,2,100.0,200.0,3020.0
171,2026-02-02,Bangles_10,4,450.0,1800.0,3020.0
171,2026-02-02,Bindi_Packets_3,3,15.0,45.0,3020.0
171,2026-02-02,Sindoor_5,3,45.0,135.0,3020.0
171,2026-02-02,Lipstick_1,2,80.0,160.0,3020.0
172,2026-01-17,Finger_Ring_1,1,85.0,85.0,1575.0
172,2026-01-17,Bangles_4,4,110.0,440.0,1575.0
172,2026-01-17,Sindoor_2,2,30.0,60.0,1575.0
172,2026-01-17,Earrings_8,3,240.0,720.0,1575.0
172,2026-01-17,Nail_Polish_2,4,45.0,180.0,1575.0
172,2026-01-17,Fancy_Chain_1,2,45.0,90.0,1575.0
173,2026-01-14,Razor_2,5,100.0,500.0,4690.0
173,2026-01-14,Bangles_9,2,400.0,800.0,4690.0
173,2026-01-14,Bangles_1,4,50.0,200.0,4690.0
173,2026-01-14,Necklace_4,5,525.0,2625.0,4690.0
173,2026-01-14,Earrings_1,3,50.0,150.0,4690.0
173,2026-01-14,Fancy_Chain_4,3,105.0,315.0,4690.0
173,2026-01-14,Hair_Bands_2,5,20.0,100.0,4690.0
174,2026-01-31,Razor_2,4,100.0,400.0,1050.0
174,2026-01-31,Eyeliner_1,3,80.0,240.0,1050.0
174,2026-01-31,Nail_Polish_3,1,50.0,50.0,1050.0
174,2026-01-31,Lipstick_5,3,100.0,300.0,1050.0
174,2026-01-31,Bindi_Packets_5,4,15.0,60.0,1050.0
175,2026-01-08,Bangles_2,3,70.0,210.0,1190.0
175,2026-01-08,Safety_Pins_3,4,25.0,100.0,1190.0
175,2026-01-08,Hair_Pins_1,4,10.0,40.0,1190.0
175,2026-01-08,Razor_2,5,100.0,500.0,1190.0
175,2026-01-08,Eyeliner_2,4,85.0,340.0,1190.0
176,2026-01-12,Bangles_5,3,130.0,390.0,630.0
176,2026-01-12,Eyeliner_1,3,80.0,240.0,630.0
177,2026-03-13,Comb_1,2,20.0,40.0,40.0
178,2026-02-17,Finger_Ring_3,5,45.0,225.0,3090.0
178,2026-02-17,Bindi_Packets_4,1,15.0,15.0,3090.0
178,2026-02-17,Earrings_7,5,275.0,1375.0,3090.0
178,2026-02-17,Fancy_Chain_5,1,125.0,125.0,3090.0
178,2026-02-17,Necklace_5,3,450.0,1350.0,3090.0
179,2026-01-05,Comb_1,5,20.0,100.0,140.0
179,2026-01-05,Comb_3,1,40.0,40.0,140.0
180,2026-02-23,Eyeliner_4,3,95.0,285.0,475.0
180,2026-02-23,Hair_Pins_5,5,30.0,150.0,475.0
180,2026-02-23,Comb_3,1,40.0,40.0,475.0
181,2026-03-12,Comb_1,5,20.0,100.0,780.0
181,2026-03-12,Nail_Polish_4,5,55.0,275.0,780.0
181,2026-03-12,Hair_Bands_4,4,30.0,120.0,780.0
181,2026-03-12,Hair_Clips_4,3,70.0,210.0,780.0
181,2026-03-12,Bindi_Packets_2,5,15.0,75.0,780.0
182,2026-02-24,Necklace_1,4,790.0,3160.0,4220.0
182,2026-02-24,Lipstick_4,5,95.0,475.0,4220.0
